,playerId,AvgCostPerHour
0,76561198153722616,0.0
1,76561197969704721,0.05847375912576336
2,76561197987124610,3.379148936170212
3,76561198418447126,7.591139240506329
4,76561198177478886,0.0
5,76561198182167298,0.7327541788988079
6,76561198139401574,21.41785714285714
7,76561198351374753,3.956603773584906
8,76561198325373274,0.7387931034482759
9,76561197962012767,8.092872570194386
10,76561198355586747,23.293203883495142
11,76561197965394898,427.88571428571436
12,76561198024917234,0.3077305270954204
13,76561198043796167,3.7919516201284176
14,76561198154137241,0.9982670719739591
15,76561198280028009,0.0
16,76561198116647615,7.69102564102564
17,76561198185707247,0.0
18,76561198131597444,0.08963521499898104
19,76561198172881610,0.0
20,76561198216978793,1.4544140423335057
21,76561197971012195,0.861577770680294
22,76561198210746245,0.008032795670114142
23,76561198142148779,0.0
24,76561198014879142,0.8093713675946568
25,76561198108387830,0.0
26,76561198141531344,2.2299173553719007
27,76561198082634112,2.1265957446808508
28,76561198000846094,
29,76561198056253690,0.0
30,76561198045215884,0.4821224967110071
31,76561197987383085,1.6399653752327945
32,76561198072259445,0.0
33,76561198057053717,3.5882326287409914
34,76561198174106662,0.0
35,76561198274369143,0.8209383014029267
36,76561198012206742,0.0
37,76561198383966996,0.0
38,76561198077395903,0.7565505281412582
39,76561198168926598,0.48929785212681604
40,76561198409511080,3.54784708249497
41,76561198386323269,1.8253313696612663
42,76561197983585922,0.041707084360340305
43,76561198143003454,0.0
44,76561198262857617,0.7823923299345612
45,76561198065147336,0.0727261702643706
46,76561198325294287,0.0
47,76561198098348507,5.248806366047745
48,76561197977607883,2.814613778705637
49,76561198053946273,44.970000000000006
50,76561198272203259,1.0076470588235293
51,76561198080629410,48.34838709677419
52,76561198152822838,0.0
53,76561198170770841,0.0
54,76561198171398234,0.0
55,76561197975418075,1.6410965127260977
56,76561198106508728,0.0
57,76561198117521900,0.0
58,76561198012068335,3.5258823529411765
59,76561198280149710,0.0
60,76561197984042032,0.5752191843592486
61,76561198223215400,0.0
62,76561198067056889,0.1512736443883985
63,76561197971314402,1.2116165582230198
64,76561198264652616,1.3545762711864406
65,76561198040861146,29.977777777777778
66,76561198136543140,0.0
67,76561198174113649,0.25885755822757966
68,76561198060992487,412.2749999999999
69,76561198261315253,0.0
70,76561198288515633,0.16042017639480724
71,76561198240635056,0.3373593398349587
72,76561197970548207,1.5735636212089514
73,76561198021314267,1.1129184120767248
74,76561198110902589,0.8952325917364928
75,76561198335333664,0.7607104023196811
76,76561198041786581,1.1346809659748476
77,76561197970698780,0.31461988304093563
78,76561198041127336,47.952
79,76561198214802833,47.33684210526316
80,76561198335045840,0.0
81,76561198024945937,4.013212435233161
82,76561198020579654,1.497867709119981
83,76561198147185736,0.0
84,76561197975176995,1.0193981499551164
85,76561198072222733,6.190702171972629
86,76561198087764209,0.0
87,76561198356183354,1.9871345029239766
88,76561198151101260,0.0
89,76561198311435761,0.0
90,76561198100229833,0.0
91,76561198013996083,4.004774910240278
92,76561198178723746,0.0
93,76561198010534477,0.0
94,76561197986219351,0.7696681784258572
95,76561198048193293,2.365680473372781
96,76561198010525420,2.2088397790055243
97,76561198160994287,0.2707405177603853
98,76561197984008863,3.3731432858214556
99,76561198330386957,0.0
100,76561198116541486,0.12257293762575454
101,76561197971329812,0.9534868964826306
102,76561198176738430,0.0
103,76561197971264687,1.959041394335512
104,76561198101909950,88.6985915492958
105,76561198154905857,0.0
106,76561198225843084,0.35231281472716786
107,76561198368983149,0.0
108,76561197970919127,1.924824355971897
109,76561198332519622,0.0
110,76561197994678545,0.0
111,76561198101766567,0.0
112,76561197986489468,0.0
113,76561197983553038,139.88
114,76561198010220224,2.2769159890094413
115,76561198036199551,1.0500927971718952
116,76561197972404196,635.4000000000001
117,76561198251061662,0.0
118,76561198305521561,0.026160558464223393
119,76561198041027172,0.176246106770122
120,76561198087088285,1.3454545454545455
121,76561198259087980,0.0
122,76561197972611458,0.5671241801676588
123,76561198288675300,5.3236686390532535
124,76561198302473164,0.0
125,76561198154939396,0.03143017550711548
126,76561198202380849,0.0
127,76561198079826344,359.94000000000005
128,76561197971130606,4.540597711124339
129,76561198044889539,0.7111691704768128
130,76561198343451009,0.0
131,76561198304972043,0.0
132,76561198256963112,0.26814218645204557
133,76561198316199426,0.0
134,76561198293216916,0.0
135,76561198197415706,0.0
136,76561198116794330,0.15962353308730212
137,76561198150986959,0.4257390587238138
138,76561198116729047,0.29779016194443686
139,76561198164306000,0.0
140,76561198164417222,0.0
141,76561198196285526,1.6034759358288768
142,76561198077451769,0.2817560642295866
143,76561198004667674,5.811627906976743
144,76561198149188091,0.0
145,76561198036559305,0.8497378905430919
146,76561198289991539,0.0
147,76561197971319144,1.106485885395035
148,76561197975099674,0.17462409436778678
149,76561198162546665,0.0
150,76561198141664006,0.0
151,76561198334782275,0.0
152,76561198262589060,0.07094183139205662
153,76561198288878036,0.2951897566039912
154,76561197971091284,0.7433175929665418
155,76561198349677356,0.0
156,76561197994875955,10.370769230769232
157,76561198057151823,17.950767200131818
158,76561198373204333,0.0
159,76561198292902601,0.0
160,76561198326920866,0.7241247855645215
161,76561198319533423,0.0
162,76561198114451357,0.0
163,76561198011308983,0.0
164,76561198057327049,0.3212469479302711
165,76561198087824405,0.0
166,76561198021871633,0.03582240586920774
167,76561198093831135,
168,76561198274914066,0.0
169,76561198334950873,0.0
170,76561198057172397,2.2815727246031705
171,76561198240292268,0.0
172,76561198171393699,0.0
173,76561198179880679,0.0
174,76561198371068006,4.329963898916968
175,76561198061452509,1.3486602712537215
176,76561198351041164,27.89302325581395
177,76561198152678182,0.0
178,76561198156259114,0.0
179,76561198260334645,0.7071597167584579
180,76561197971200615,0.24139102300236903
181,76561198371252530,0.08004012036108325
182,76561198304995734,0.0
183,76561198068580017,0.6501606695151668
184,76561198004922120,0.18865311994245637
185,76561197997397604,1.4727019978022862
186,76561198043876711,3.438880421227658
187,76561198407675776,0.1981281656022902
188,76561198207225953,0.0
189,76561198280162718,2.2158964879852125
190,76561198278130370,0.0
191,76561197975135924,0.0
192,76561197977284141,0.7971749148467244
193,76561197971266172,236.43333333333337
194,76561198189960771,0.0
195,76561198162563180,0.0
196,76561198152768331,1.006099174595174
197,76561198180244107,0.0
198,76561197987851312,0.34458471085828285
199,76561198212373925,0.8164737916950305
200,76561198200876249,0.0
201,76561198183731511,0.0
202,76561198101374028,0.4574370709382151
203,76561198132381908,0.4821612093902588
204,76561198295050864,2.3096974398758734
205,76561198149464515,2.5959368748610827
206,76561198102055737,0.10962862507823908
207,76561198086636258,0.013783080484596427
208,76561198343460628,0.44240039350713234
209,76561198322698970,1.4748768472906404
210,76561198297309470,0.0
211,76561198207784912,1.5329551227773093
212,76561198119325869,0.0
213,76561198163559116,0.0
214,76561198045101192,1.2068032932727308
215,76561197986297517,1.9913621262458472
216,76561198116722591,0.0
217,76561198319641378,0.27308860060723156
218,76561198152711783,0.0
219,76561198030419055,0.10722889676589607
220,76561198140138926,0.7889735156655704
221,76561198236511802,0.0
222,76561198015801933,0.15733627204030226
223,76561198279838305,0.9078731074260994
224,76561197974083692,0.13702992039527864
225,76561198151951208,0.16886679920477138
226,76561198162192819,0.0
227,76561197970936234,0.4337385795362889
228,76561198044918242,0.0
229,76561198032864584,0.06200861746745525
230,76561198277417131,0.8682884448305819
231,76561198133688538,0.0
232,76561198153029201,0.0
233,76561198154257436,0.0
234,76561197971004081,2.1825088719217125
235,76561198177291603,0.11588712794742946
236,76561198307672389,0.0
237,76561198021803852,0.4675900833082406
238,76561198111719139,21.56978417266187
239,76561198158180322,0.0
240,76561198214662721,0.0
241,76561198266159807,0.0
242,76561198150185808,0.0
243,76561198116488106,0.0
244,76561198147191838,0.1552621359223301
245,76561198012621248,0.09599412301416917
246,76561197970350580,0.44799975754636934
247,76561198020816475,0.10361987041036717
248,76561198283404885,0.0
249,76561198170865110,0.0
250,76561198280589393,0.0
251,76561198077330947,0.22123615729582966
252,76561198165248173,34.60384615384615
253,76561198299985616,0.03999644238893583
254,76561198258539221,0.6536337209302325
255,76561198006357234,0.6898195488721806
256,76561198087657884,0.8011217948717949
257,76561197994658303,23.03076923076923
258,76561198294135507,3.3722754217966266
259,76561197991760618,3.714898448341101
260,76561198141931248,1.3112411080083983
261,76561198301083674,0.297224975222993
262,76561198055345916,2.755032282567413
263,76561198197850069,0.0
264,76561198293173327,0.0
265,76561198024937407,0.0
266,76561198201881465,0.28016278506582876
267,76561198362273901,0.0
268,76561197998237625,6.889655172413794
269,76561198039658721,0.7323098394975575
270,76561198045032727,0.0
271,76561198110362601,0.0
272,76561198051299936,0.006875961693039065
273,76561197993152337,0.2541808050862594
274,76561198189629965,0.0
275,76561198002798299,0.0
276,76561198152621378,0.0
277,76561198044532164,2.0130939603863798
278,76561198197817042,11.700000000000001
279,76561198259824288,0.0
280,76561198371837870,1.2458602524599944
281,76561198330063601,1.9095541401273886
282,76561198021321550,2.9724907063197024
283,76561198116851504,0.0
284,76561198410322606,0.0
285,76561198143952176,0.0
286,76561197989312645,21.065625000000004
287,76561198249871022,0.30323668240053947
288,76561197971197701,1.3626726630260202
289,76561198054244466,1.274375203262203
290,76561198068166094,0.0
291,76561198313426082,0.48703819661865966
292,76561197975228217,0.3791989555113964
293,76561198109528946,0.0
294,76561198125581912,0.0
295,76561197975216709,0.0
296,76561198280014253,0.2607712380400116
297,76561198075625437,0.4955377165328745
298,76561198068642559,2.102951750236519
299,76561198155410464,0.0
300,76561198041077230,0.7394626571358152
301,76561198343914371,0.41106032906764167
302,76561198011353442,0.3010581274499376
303,76561197978140999,0.9542562845993287
304,76561198057113879,0.5342538975501113
305,76561198304953906,0.0
306,76561198123178142,0.0
307,76561198100203089,0.0
308,76561198183580263,0.0
309,76561197983395956,0.0
310,76561198051801204,0.8668028316615631
311,76561197977531722,40.349999999999994
312,76561198201632585,0.4885539714867617
313,76561197975197555,8.289723320158103
314,76561198068292180,0.0
315,76561198137505645,0.0
316,76561198044945796,0.6731015266844385
317,76561198086359333,4.0228187919463085
318,76561198035503714,0.06033823233340044
319,76561198276902541,0.19396344717182498
320,76561198030303888,0.6429026766170433
321,76561197975469087,0.0
322,76561198238244268,0.0
323,76561198151085947,0.8177353342428375
324,76561198139599242,95.976
325,76561198139813286,4.282857142857142
326,76561198164162558,0.031095284193057668
327,76561197989149145,4.506766917293232
328,76561198275059293,0.0
329,76561197970029984,1.5527066385457469
330,76561198272002213,0.0
331,76561197971313187,
332,76561198035465663,0.06188470565540298
333,76561198061324542,0.33247059522983785
334,76561198036491523,191.952
335,76561198004816261,4.551884700665188
336,76561198011175655,0.5318847006651884
337,76561198021566312,1.7992542123193076
338,76561198068716327,0.0
339,76561198154166805,0.0
340,76561198228943328,0.0
341,76561198180778231,0.0
342,76561198392304087,0.483049937354573
343,76561198349790134,0.0
344,76561198088857406,3.730995475113122
345,76561198144961620,0.0
346,76561198171091743,0.0
347,76561198197687005,0.0
348,76561198024990430,0.0
349,76561198201999195,0.0
350,76561198061110047,0.04343277097965391
351,76561198061502539,0.0958985968884092
352,76561198394911915,0.0
353,76561197963188602,1.0646700507614213
354,76561198250980212,0.0
355,76561198151175242,0.0
356,76561198144433217,0.7836813078589719
357,76561198081361093,1.8606716970270023
358,76561198363428998,0.2718863361547763
359,76561198305266908,0.0
360,76561198382146380,0.0
361,76561198419017390,0.24009610250934332
362,76561198355287464,0.0
363,76561198034830848,0.20828920282225752
364,76561198413007703,0.2818609022556391
365,76561198185703817,0.0
366,76561198245501892,0.0
367,76561198294239779,0.0
368,76561198418248091,0.0
369,76561198395354969,0.0
370,76561198154361109,0.0
371,76561197970916829,0.5114138186797498
372,76561198161912101,0.0
373,76561198118324268,1.3686301369863012
374,76561198040806807,1.1543288290208427
375,76561198351198342,0.0
376,76561198175644317,0.0
377,76561198198361601,0.0
378,76561198053095645,0.20496177314962502
379,76561198112223682,0.0
380,76561198052082993,0.16688129512946695
381,76561198036152398,0.5446811482852553
382,76561198016912706,0.13417948242850974
383,76561197975219113,0.5429260377432682
384,76561198390690209,0.0
385,76561198100244571,0.0
386,76561198089642626,0.9596329793518069
387,76561198303279518,0.0
388,76561198178209333,0.0
389,76561198399162311,3.983720930232558
390,76561198027923701,5.830833019223522
391,76561197971074983,1.7947503365168906
392,76561198022863078,0.6195247933884297
393,76561198200989305,0.0
394,76561198167212809,0.0
395,76561198045245032,54.518181818181816
396,76561198024844242,0.2672123561057445
397,76561198158470642,0.09235317668073048
398,76561198220400332,0.0
399,76561198005082058,0.25565756294035186
400,76561198245847908,4.683618090452262
401,76561198180606145,1.9542857142857142
402,76561198351199034,0.7864152711090291
403,76561198007313421,1.5393853288477277
404,76561198083378990,3.034790965881789
405,76561198375134206,0.0
406,76561198009227152,1.602673796791444
407,76561198138232110,0.208467291439387
408,76561198045507094,0.4902318965565521
409,76561198353081544,1.8181921224142823
410,76561198102074261,0.05389166920120552
411,76561198142933812,1.7076923076923076
412,76561198200918697,0.0
413,76561198371276406,0.0
414,76561198375005666,0.7520066889632107
415,76561198411986249,0.0
416,76561198084409040,0.517382638948156
417,76561197970362915,3.7856842105263153
418,76561197986754840,5.039844760672705
419,76561198100270936,0.0
420,76561198311227239,0.4497749774977498
421,76561198093566296,1.8968354430379748
422,76561197971169294,1.1969062239243462
423,76561197975345116,0.0
424,76561197975340814,0.3052856706385578
425,76561198162030549,0.0
426,76561197998364987,5.617500000000001
427,76561198033674258,0.7529309027398757
428,76561198071562303,1.8161804456899957
429,76561197983520872,0.25421863917097737
430,76561198136836510,0.0
